dialogue_id,turn,misc,family
2053,turn 3,absent,F
2053,turn 4,not_evidenced,F
2054,turn 1,present,B
2054,turn 2,present,B
2054,turn 3,not_evidenced,B
2054,turn 4,present,B
2054,turn 5,not_evidenced,B
2054,turn 6,present,B
2054,turn 7,present,B
2054,turn 8,present,B
2054,turn 9,absent,B
2055,turn 1,absent,F
2055,turn 2,present,F
2055,turn 3,present,F
2055,turn 4,present,F
2055,turn 5,present,F
2055,turn 6,present,F
2055,turn 7,present,F
2055,turn 8,present,F
2055,turn 9,present,F
2055,turn 10,present,F
2056,turn 1,present,F
2056,turn 2,present,F
2056,turn 3,present,F
2056,turn 4,absent,F
2057,turn 1,absent,F
2057,turn 2,present,F
2057,turn 3,absent,F
2057,turn 4,absent,F
2057,turn 5,present,F
2057,turn 6,present,F
2057,turn 7,present,F
2057,turn 8,absent,F
2057,turn 9,absent,F
2057,turn 10,absent,F
2058,turn 1,present,C
2058,turn 2,present,C
2058,turn 3,absent,C
2058,turn 4,present,C
2058,turn 5,present,C
2058,turn 6,present,C
2058,turn 7,present,C
2058,turn 8,present,C
2058,turn 9,present,C
2058,turn 10,absent,C
2059,turn 1,present,A
2059,turn 2,not_evidenced,A
2059,turn 3,present,A
2059,turn 4,absent,A
2059,turn 5,not_evidenced,A
2059,turn 6,present,A
2059,turn 7,present,A
2059,turn 8,absent,A
2059,turn 9,absent,A
2059,turn 10,present,A
2060,turn 1,present,A
2060,turn 2,present,A
2060,turn 3,present,A
2060,turn 4,present,A
2060,turn 5,present,A
2060,turn 6,present,A
2060,turn 7,absent,A
2060,turn 8,not_evidenced,A
2060,turn 9,not_evidenced,A
2060,turn 10,absent,A
2061,turn 1,present,D
2061,turn 2,present,D
2061,turn 3,not_evidenced,D
2061,turn 4,absent,D
2061,turn 5,absent,D
2061,turn 6,present,D
2061,turn 7,absent,D
2062,turn 1,present,C
2062,turn 2,present,C
2062,turn 3,present,C
2063,turn 1,present,C
2063,turn 2,not_evidenced,C
2063,turn 3,not_evidenced,C
2063,turn 4,not_evidenced,C
2063,turn 5,present,C
2063,turn 6,present,C
2063,turn 7,present,C
2063,turn 8,present,C
2063,turn 9,present,C
2063,turn 10,present,C
2064,turn 1,present,E
2064,turn 2,absent,E
2065,turn 1,absent,F
2065,turn 2,absent,F
2066,turn 1,present,C
2066,turn 2,present,C
2066,turn 3,present,C
2066,turn 4,present,C
2066,turn 5,absent,C
2067,turn 1,present,B
2067,turn 2,not_evidenced,B
2067,turn 3,present,B
2067,turn 4,present,B
2067,turn 5,present,B
2067,turn 6,present,B
2067,turn 7,present,B
2067,turn 8,absent,B
2067,turn 9,absent,B
2067,turn 10,not_evidenced,B
2068,turn 1,present,D
2068,turn 2,not_evidenced,D
2068,turn 3,present,D
2068,turn 4,present,D
2068,turn 5,present,D
2068,turn 6,present,D
2068,turn 7,present,D
2068,turn 8,absent,D
2069,turn 1,present,A
2069,turn 2,present,A
2069,turn 3,absent,A
2069,turn 4,not_evidenced,A
2070,turn 1,present,B
2070,turn 2,absent,B
2070,turn 3,absent,B
2071,turn 1,present,A
2071,turn 2,not_evidenced,A
2071,turn 3,absent,A
2071,turn 4,absent,A
2072,turn 1,absent,E
2072,turn 2,not_evidenced,E
2073,turn 1,not_evidenced,E
2073,turn 2,not_evidenced,E
2073,turn 3,absent,E
2073,turn 4,absent,E
2073,turn 5,absent,E
2074,turn 1,absent,B
2075,turn 1,absent,C
2075,turn 2,not_evidenced,C
2076,turn 1,present,A
2076,turn 2,present,A
2076,turn 3,present,A
2076,turn 4,not_evidenced,A
2076,turn 5,not_evidenced,A
2076,turn 6,not_evidenced,A
2076,turn 7,absent,A
2077,turn 1,not_evidenced,E
2077,turn 2,present,E
2077,turn 3,present,E
2077,turn 4,present,E
2077,turn 5,absent,E
2077,turn 6,absent,E
2078,turn 1,absent,C
2078,turn 2,absent,C
2078,turn 3,absent,C
2078,turn 4,absent,C
2078,turn 5,absent,C
2078,turn 6,absent,C
2079,turn 1,present,C
2079,turn 2,present,C
2079,turn 3,absent,C
2079,turn 4,absent,C
2079,turn 5,not_evidenced,C
2080,turn 1,present,E
2080,turn 2,present,E
2080,turn 3,present,E
2080,turn 4,present,E
2080,turn 5,present,E
2080,turn 6,present,E
2080,turn 7,present,E
2080,turn 8,present,E
2080,turn 9,present,E
2080,turn 10,present,E
2081,turn 1,present,A
2081,turn 2,present,A
2081,turn 3,present,A
2081,turn 4,not_evidenced,A
2081,turn 5,not_evidenced,A
2081,turn 6,absent,A
2081,turn 7,absent,A
2081,turn 8,absent,A
2082,turn 1,absent,E
2082,turn 2,absent,E
2082,turn 3,present,E
2082,turn 4,absent,E
2083,turn 1,present,C
2083,turn 2,present,C
2083,turn 3,present,C
2083,turn 4,absent,C
2084,turn 1,present,D
2084,turn 2,present,D
2084,turn 3,absent,D
2085,turn 1,absent,F
2085,turn 2,not_evidenced,F
2086,turn 1,absent,D
2086,turn 2,not_evidenced,D
2087,turn 1,present,E
2087,turn 2,present,E
2087,turn 3,present,E
2087,turn 4,not_evidenced,E
2087,turn 5,present,E
2087,turn 6,absent,E
2087,turn 7,present,E
2087,turn 8,absent,E
2088,turn 1,present,B
2088,turn 2,present,B
2088,turn 3,present,B
2088,turn 4,present,B
2088,turn 5,present,B
2088,turn 6,present,B
2088,turn 7,absent,B
2089,turn 1,present,E
2089,turn 2,absent,E
2089,turn 3,present,E
2090,turn 1,present,F
2090,turn 2,present,F
2090,turn 3,present,F
2090,turn 4,absent,F
2091,turn 1,present,B
2091,turn 2,absent,B
2091,turn 3,present,B
2091,turn 4,present,B
2091,turn 5,not_evidenced,B
2091,turn 6,absent,B
2091,turn 7,absent,B
2091,turn 8,not_evidenced,B
2092,turn 1,present,E
2092,turn 2,present,E
2092,turn 3,present,E
2092,turn 4,absent,E
2092,turn 5,not_evidenced,E
2093,turn 1,present,F
2093,turn 2,absent,F
2093,turn 3,absent,F
2093,turn 4,absent,F
2093,turn 5,not_evidenced,F
2094,turn 1,present,A
2094,turn 2,present,A
2094,turn 3,absent,A
2094,turn 4,present,A
2094,turn 5,present,A
2094,turn 6,present,A
2094,turn 7,not_evidenced,A
2094,turn 8,present,A
2094,turn 9,present,A
2095,turn 1,present,B
2095,turn 2,present,B
2095,turn 3,present,B
2095,turn 4,absent,B
2096,turn 1,present,E
2096,turn 2,not_evidenced,E
2096,turn 3,not_evidenced,E
2096,turn 4,not_evidenced,E
2096,turn 5,present,E
2096,turn 6,present,E
2096,turn 7,present,E
2096,turn 8,absent,E
2096,turn 9,not_evidenced,E
2096,turn 10,present,E
2096,turn 11,present,E
2096,turn 12,present,E
2097,turn 1,present,B
2097,turn 2,present,B
2097,turn 3,present,B
2097,turn 4,present,B
2097,turn 5,not_evidenced,B
2097,turn 6,absent,B
2097,turn 7,present,B
2097,turn 8,absent,B
2097,turn 9,not_evidenced,B
2098,turn 1,present,C
2098,turn 2,present,C
2098,turn 3,absent,C
2099,turn 1,present,E
2099,turn 2,present,E
2099,turn 3,present,E
2099,turn 4,absent,E
2099,turn 5,not_evidenced,E
2100,turn 1,present,C
2100,turn 2,present,C
2100,turn 3,present,C
2100,turn 4,present,C
2100,turn 5,not_evidenced,C
2100,turn 6,present,C
2100,turn 7,absent,C
2100,turn 8,absent,C
2100,turn 9,not_evidenced,C
2101,turn 1,present,F
2101,turn 2,present,F
2101,turn 3,present,F
2101,turn 4,absent,F
2101,turn 5,present,F
2101,turn 6,absent,F
2102,turn 1,present,B
2102,turn 2,present,B
2102,turn 3,absent,B
2102,turn 4,not_evidenced,B
2102,turn 5,not_evidenced,B
2103,turn 1,present,D
2103,turn 2,absent,D
2104,turn 1,present,D
2104,turn 2,present,D
2104,turn 3,absent,D
2105,turn 1,absent,D
2105,turn 2,absent,D
2105,turn 3,present,D
2105,turn 4,present,D
2105,turn 5,absent,D
2107,turn 1,present,F
2107,turn 2,present,F
2107,turn 3,present,F
2107,turn 4,absent,F
2107,turn 5,absent,F
2108,turn 1,not_evidenced,B
2108,turn 2,absent,B
2108,turn 3,absent,B
2108,turn 4,present,B
2108,turn 5,present,B
2108,turn 6,absent,B
2108,turn 7,not_evidenced,B
2109,turn 1,present,E
2109,turn 2,absent,E
2109,turn 3,present,E
2109,turn 4,present,E
2109,turn 5,absent,E
2109,turn 6,present,E
2109,turn 7,not_evidenced,E
2110,turn 1,present,B
2110,turn 2,present,B
2110,turn 3,absent,B
2110,turn 4,absent,B
2110,turn 5,not_evidenced,B
2111,turn 1,present,D
2111,turn 2,absent,D
2111,turn 3,absent,D
2111,turn 4,present,D
2111,turn 5,present,D
2111,turn 6,present,D
2111,turn 7,absent,D
2111,turn 8,not_evidenced,D
2113,turn 1,present,A
2113,turn 2,present,A
2113,turn 3,present,A
2113,turn 4,present,A
2113,turn 5,present,A
2113,turn 6,absent,A
2113,turn 7,not_evidenced,A
2113,turn 8,not_evidenced,A
2114,turn 1,absent,C
2114,turn 2,not_evidenced,C
2114,turn 3,not_evidenced,C
2114,turn 4,not_evidenced,C
2114,turn 5,not_evidenced,C
2114,turn 6,not_evidenced,C
2114,turn 7,present,C
2114,turn 8,present,C
2114,turn 9,present,C
2114,turn 10,present,C
2114,turn 11,present,C
2114,turn 12,present,C
2115,turn 1,present,E
2115,turn 2,not_evidenced,E
2115,turn 3,present,E
2115,turn 4,present,E
2115,turn 5,absent,E
2115,turn 6,absent,E
2115,turn 7,absent,E
2115,turn 8,present,E
2115,turn 9,present,E
2115,turn 10,not_evidenced,E
2116,turn 1,present,A
2116,turn 2,present,A
2116,turn 3,present,A
2116,turn 4,not_evidenced,A
2116,turn 5,not_evidenced,A
2116,turn 6,not_evidenced,A
2116,turn 7,not_evidenced,A
2116,turn 8,not_evidenced,A
2116,turn 9,not_evidenced,A
2116,turn 10,absent,A
2116,turn 11,not_evidenced,A
2117,turn 1,present,A
2117,turn 2,absent,A
2118,turn 1,present,C
2118,turn 2,present,C
2118,turn 3,present,C
2118,turn 4,present,C
2118,turn 5,present,C
2118,turn 6,present,C
2119,turn 1,present,D
2119,turn 2,present,D
2119,turn 3,absent,D
2120,turn 1,absent,E
2120,turn 2,absent,E
2120,turn 3,absent,E
2121,turn 1,not_evidenced,A
2121,turn 2,present,A
2121,turn 3,present,A
2121,turn 4,present,A
2121,turn 5,present,A
2121,turn 6,present,A
2121,turn 7,present,A
2122,turn 1,present,E
2122,turn 2,absent,E
2122,turn 3,present,E
2122,turn 4,present,E
2122,turn 5,absent,E
2122,turn 6,present,E
2122,turn 7,present,E
2122,turn 8,absent,E
2123,turn 1,absent,D
2123,turn 2,absent,D
2124,turn 1,present,E
2124,turn 2,absent,E
2125,turn 1,absent,F
2125,turn 2,absent,F
2125,turn 3,absent,F
2125,turn 4,absent,F
2125,turn 5,absent,F
2126,turn 1,not_evidenced,C
2126,turn 2,not_evidenced,C
2126,turn 3,present,C
2126,turn 4,not_evidenced,C
2126,turn 5,present,C
2126,turn 6,present,C
2126,turn 7,not_evidenced,C
2126,turn 8,present,C
2126,turn 9,present,C
2126,turn 10,present,C
2127,turn 1,absent,B
2127,turn 2,not_evidenced,B
2127,turn 3,absent,B
2127,turn 4,absent,B
2127,turn 5,absent,B
2127,turn 6,present,B
2127,turn 7,present,B
2127,turn 8,present,B
2127,turn 9,present,B
2127,turn 10,present,B
2128,turn 1,present,A
2128,turn 2,present,A
2128,turn 3,present,A
2128,turn 4,present,A
2129,turn 1,present,B
2129,turn 2,absent,B
2129,turn 3,present,B
2129,turn 4,absent,B
2130,turn 1,present,D
2130,turn 2,present,D
2130,turn 3,present,D
2130,turn 4,present,D
2130,turn 5,present,D
2130,turn 6,present,D
2131,turn 1,present,D
2131,turn 2,present,D
2131,turn 3,absent,D
2132,turn 1,present,C
2132,turn 2,present,C
2132,turn 3,present,C
2132,turn 4,not_evidenced,C
2133,turn 1,present,D
2133,turn 2,present,D
2133,turn 3,present,D
2133,turn 4,present,D
2133,turn 5,present,D
2134,turn 1,present,B
2134,turn 2,present,B
2134,turn 3,present,B
2135,turn 1,present,D
2135,turn 2,present,D
2135,turn 3,present,D
2135,turn 4,absent,D
2136,turn 1,present,A
2136,turn 2,absent,A
2136,turn 3,absent,A
2137,turn 1,absent,C
2137,turn 2,not_evidenced,C
2137,turn 3,not_evidenced,C
2138,turn 1,absent,A
2138,turn 2,not_evidenced,A
2139,turn 1,absent,E
2139,turn 2,absent,E
2139,turn 3,present,E
2139,turn 4,not_evidenced,E
2139,turn 5,present,E
2139,turn 6,absent,E
2140,turn 1,absent,F
2140,turn 2,absent,F
2141,turn 1,absent,D
2141,turn 2,absent,D
2142,turn 1,absent,D
2142,turn 2,absent,D
2142,turn 3,not_evidenced,D
2143,turn 1,present,D
2143,turn 2,absent,D
2144,turn 1,present,E
2144,turn 2,present,E
2144,turn 3,present,E
2144,turn 4,present,E
2144,turn 5,present,E
2144,turn 6,absent,E
2145,turn 1,absent,D
2145,turn 2,absent,D
2145,turn 3,present,D
2145,turn 4,present,D
2145,turn 5,absent,D
2145,turn 6,present,D
2145,turn 7,absent,D
2145,turn 8,present,D
2145,turn 9,absent,D
2146,turn 1,present,A
2146,turn 2,not_evidenced,A
2146,turn 3,present,A
2146,turn 4,absent,A
2146,turn 5,not_evidenced,A
2147,turn 1,present,E
2147,turn 2,absent,E
2147,turn 3,absent,E
2147,turn 4,absent,E
2148,turn 1,not_evidenced,E
2148,turn 2,absent,E
2148,turn 3,present,E
2148,turn 4,present,E
2148,turn 5,present,E
2148,turn 6,present,E
2148,turn 7,not_evidenced,E
2148,turn 8,not_evidenced,E
2148,turn 9,present,E
2148,turn 10,present,E
2149,turn 1,present,D
2149,turn 2,absent,D
2149,turn 3,absent,D
2150,turn 1,absent,C
2150,turn 2,absent,C
2150,turn 3,absent,C
2150,turn 4,absent,C
2151,turn 1,not_evidenced,C
2151,turn 2,absent,C
2152,turn 1,present,E
2152,turn 2,present,E
2152,turn 3,absent,E
2153,turn 1,present,E
2153,turn 2,absent,E
2153,turn 3,absent,E
2153,turn 4,absent,E
2153,turn 5,present,E
2154,turn 1,present,A
2154,turn 2,not_evidenced,A
2154,turn 3,present,A
2154,turn 4,present,A
2154,turn 5,present,A
2154,turn 6,present,A
2154,turn 7,present,A
2154,turn 8,present,A
2154,turn 9,present,A
2154,turn 10,absent,A
2155,turn 1,absent,A
2155,turn 2,present,A
2155,turn 3,not_evidenced,A
2155,turn 4,absent,A
2155,turn 5,not_evidenced,A
2156,turn 1,present,F
2156,turn 2,present,F
2156,turn 3,absent,F
2156,turn 4,present,F
2156,turn 5,not_evidenced,F
2156,turn 6,absent,F
2156,turn 7,absent,F
2156,turn 8,not_evidenced,F
2156,turn 9,not_evidenced,F
2156,turn 10,not_evidenced,F
2157,turn 1,present,F
2157,turn 2,absent,F
2157,turn 3,present,F
2157,turn 4,absent,F
2157,turn 5,present,F
2157,turn 6,absent,F
2157,turn 7,absent,F
2157,turn 8,present,F
2158,turn 1,present,D
2158,turn 2,absent,D
2159,turn 1,present,E
2159,turn 2,present,E
2159,turn 3,absent,E
2160,turn 1,present,C
2160,turn 2,present,C
2160,turn 3,present,C
2160,turn 4,present,C
2160,turn 5,present,C
2160,turn 6,absent,C
2161,turn 1,present,E
2161,turn 2,not_evidenced,E
2161,turn 3,not_evidenced,E
2161,turn 4,not_evidenced,E
2161,turn 5,not_evidenced,E
2161,turn 6,not_evidenced,E
2161,turn 7,not_evidenced,E
2161,turn 8,not_evidenced,E
2161,turn 9,present,E
2161,turn 10,present,E
2161,turn 11,present,E
2161,turn 12,absent,E
2162,turn 1,present,E
2162,turn 2,present,E
2162,turn 3,not_evidenced,E
2162,turn 4,absent,E
2163,turn 1,present,E
2163,turn 2,present,E
2163,turn 3,absent,E
2163,turn 4,present,E
2163,turn 5,present,E
2163,turn 6,present,E
2163,turn 7,present,E
2163,turn 8,present,E
2163,turn 9,present,E
2163,turn 10,present,E
2164,turn 1,present,D
2164,turn 2,present,D
2164,turn 3,absent,D
2164,turn 4,absent,D
2164,turn 5,absent,D
2164,turn 6,not_evidenced,D
2165,turn 1,present,D
2165,turn 2,present,D
2165,turn 3,absent,D
2165,turn 4,absent,D
2165,turn 5,absent,D
2166,turn 1,present,F
2166,turn 2,present,F
2166,turn 3,present,F
2166,turn 4,not_evidenced,F
2166,turn 5,not_evidenced,F
2166,turn 6,absent,F
2167,turn 1,absent,A
2167,turn 2,absent,A
2167,turn 3,absent,A
2167,turn 4,absent,A
2167,turn 5,not_evidenced,A
2168,turn 1,present,A
2168,turn 2,absent,A
2168,turn 3,present,A
2168,turn 4,absent,A
2168,turn 5,absent,A
2169,turn 1,present,D
2169,turn 2,present,D
2169,turn 3,present,D
2169,turn 4,present,D
2169,turn 5,absent,D
2170,turn 1,present,D
2170,turn 2,absent,D
2170,turn 3,absent,D
2170,turn 4,absent,D
2171,turn 1,present,D
2171,turn 2,present,D
2171,turn 3,present,D
2171,turn 4,present,D
2171,turn 5,absent,D
2171,turn 6,present,D
2171,turn 7,absent,D
2171,turn 8,present,D
2171,turn 9,absent,D
2172,turn 1,present,A
2172,turn 2,absent,A
2172,turn 3,absent,A
2172,turn 4,present,A
2172,turn 5,absent,A
2172,turn 6,absent,A
2173,turn 1,present,D
2173,turn 2,present,D
2173,turn 3,not_evidenced,D
2173,turn 4,absent,D
2174,turn 1,present,F
2174,turn 2,present,F
2174,turn 3,absent,F
2174,turn 4,not_evidenced,F
2175,turn 1,present,D
2175,turn 2,present,D
2175,turn 3,not_evidenced,D
2175,turn 4,absent,D
2175,turn 5,absent,D
2175,turn 6,absent,D
2175,turn 7,present,D
2175,turn 8,present,D
2175,turn 9,present,D
2175,turn 10,absent,D
2177,turn 1,present,B
2177,turn 2,not_evidenced,B
2177,turn 3,present,B
2177,turn 4,present,B
2177,turn 5,absent,B
2178,turn 1,present,E
2178,turn 2,present,E
2178,turn 3,present,E
2178,turn 4,absent,E
2178,turn 5,absent,E
2178,turn 6,present,E
2178,turn 7,present,E
2178,turn 8,present,E
2178,turn 9,present,E
2178,turn 10,absent,E
2178,turn 11,present,E
2178,turn 12,absent,E
2178,turn 13,present,E
2178,turn 14,absent,E
2178,turn 15,not_evidenced,E
2179,turn 1,present,B
2179,turn 2,not_evidenced,B
2179,turn 3,absent,B
2179,turn 4,present,B
2179,turn 5,present,B
2179,turn 6,absent,B
2179,turn 7,absent,B
2179,turn 8,absent,B
2179,turn 9,not_evidenced,B
2179,turn 10,not_evidenced,B
2179,turn 11,not_evidenced,B
2179,turn 12,absent,B
2180,turn 1,present,E
2180,turn 2,present,E
2180,turn 3,present,E
2180,turn 4,present,E
2180,turn 5,present,E
2180,turn 6,not_evidenced,E
2180,turn 7,present,E
2180,turn 8,present,E
2180,turn 9,present,E
2180,turn 10,absent,E
2180,turn 11,not_evidenced,E
2181,turn 1,present,D
2181,turn 2,present,D
2181,turn 3,present,D
2181,turn 4,present,D
2181,turn 5,present,D
2181,turn 6,present,D
2181,turn 7,present,D
2181,turn 8,present,D
2182,turn 1,present,B
2182,turn 2,present,B
2182,turn 3,absent,B
2182,turn 4,not_evidenced,B
2182,turn 5,not_evidenced,B
2182,turn 6,absent,B
2182,turn 7,not_evidenced,B
2183,turn 1,present,C
2183,turn 2,not_evidenced,C
2183,turn 3,present,C
2183,turn 4,absent,C
2183,turn 5,absent,C
2183,turn 6,absent,C
2183,turn 7,not_evidenced,C
2183,turn 8,not_evidenced,C
2184,turn 1,present,F
2184,turn 2,absent,F
2184,turn 3,absent,F
2184,turn 4,absent,F
2184,turn 5,not_evidenced,F
2185,turn 1,present,A
2185,turn 2,present,A
2185,turn 3,present,A
2185,turn 4,not_evidenced,A
2185,turn 5,not_evidenced,A
2185,turn 6,present,A
2185,turn 7,present,A
2185,turn 8,present,A
2185,turn 9,not_evidenced,A
2185,turn 10,present,A
2185,turn 11,present,A
2185,turn 12,not_evidenced,A
2185,turn 13,absent,A
2185,turn 14,not_evidenced,A
2186,turn 1,present,A
2186,turn 2,absent,A
2186,turn 3,not_evidenced,A
2186,turn 4,present,A
2186,turn 5,present,A
2186,turn 6,absent,A
2186,turn 7,present,A
2186,turn 8,not_evidenced,A
2186,turn 9,absent,A
2186,turn 10,not_evidenced,A
2187,turn 1,present,A
2187,turn 2,not_evidenced,A
2187,turn 3,present,A
2187,turn 4,present,A
2187,turn 5,present,A
2187,turn 6,absent,A
2187,turn 7,not_evidenced,A
2187,turn 8,not_evidenced,A
2188,turn 1,absent,F
2188,turn 2,absent,F
2188,turn 3,present,F
2188,turn 4,present,F
2188,turn 5,absent,F
2188,turn 6,not_evidenced,F
2189,turn 1,absent,A
2189,turn 2,present,A
2189,turn 3,absent,A
2189,turn 4,present,A
2189,turn 5,absent,A
2190,turn 1,present,C
2190,turn 2,present,C
2190,turn 3,absent,C
2191,turn 1,absent,D
2191,turn 2,present,D
2191,turn 3,absent,D
2192,turn 1,present,D
2192,turn 2,not_evidenced,D
2192,turn 3,present,D
2192,turn 4,present,D
2192,turn 5,present,D
2192,turn 6,present,D
2192,turn 7,absent,D
2192,turn 8,present,D
2192,turn 9,present,D
2192,turn 10,present,D
2192,turn 11,present,D
2192,turn 12,absent,D
2193,turn 1,present,C
2193,turn 2,absent,C
2193,turn 3,present,C
2193,turn 4,absent,C
2193,turn 5,absent,C
2193,turn 6,not_evidenced,C
2193,turn 7,absent,C
2194,turn 1,present,E
2194,turn 2,present,E
2194,turn 3,not_evidenced,E
2194,turn 4,not_evidenced,E
2194,turn 5,absent,E
2194,turn 6,present,E
2194,turn 7,absent,E
2194,turn 8,absent,E
2194,turn 9,absent,E
2194,turn 10,absent,E
2195,turn 1,present,C
2195,turn 2,present,C
2195,turn 3,present,C
2195,turn 4,not_evidenced,C
2195,turn 5,absent,C
2195,turn 6,absent,C
2195,turn 7,present,C
2195,turn 8,present,C
2195,turn 9,present,C
2195,turn 10,present,C
2195,turn 11,present,C
2196,turn 1,present,F
2196,turn 2,absent,F
2197,turn 1,present,D
2197,turn 2,absent,D
2197,turn 3,present,D
2197,turn 4,present,D
2197,turn 5,present,D
2197,turn 6,present,D
2197,turn 7,present,D
2197,turn 8,present,D
2197,turn 9,present,D
2197,turn 10,present,D
2198,turn 1,present,A
2198,turn 2,present,A
2199,turn 1,present,E
2199,turn 2,present,E
2199,turn 3,present,E
2199,turn 4,present,E
2200,turn 1,absent,C
2200,turn 2,absent,C
2201,turn 1,present,B
2201,turn 2,present,B
2201,turn 3,present,B
2201,turn 4,not_evidenced,B
2201,turn 5,not_evidenced,B
2202,turn 1,present,D
2202,turn 2,absent,D
2203,turn 1,present,E
2203,turn 2,present,E
2203,turn 3,absent,E
2203,turn 4,present,E
2203,turn 5,present,E
2203,turn 6,present,E
2203,turn 7,present,E
2203,turn 8,present,E
2204,turn 1,present,E
2204,turn 2,present,E
2204,turn 3,present,E
2204,turn 4,absent,E
2204,turn 5,present,E
2204,turn 6,present,E
2204,turn 7,absent,E
2204,turn 8,not_evidenced,E
2205,turn 1,present,F
2205,turn 2,absent,F
2205,turn 3,absent,F
2206,turn 1,present,E
2206,turn 2,present,E
2206,turn 3,not_evidenced,E
2206,turn 4,present,E
2206,turn 5,present,E
2206,turn 6,present,E
2206,turn 7,present,E
2206,turn 8,absent,E
2207,turn 1,present,E
2207,turn 2,absent,E
2208,turn 1,present,C
2208,turn 2,absent,C
2208,turn 3,not_evidenced,C
2209,turn 1,absent,E
2209,turn 2,present,E
2209,turn 3,present,E
2209,turn 4,present,E
2209,turn 5,not_evidenced,E
2209,turn 6,not_evidenced,E
2209,turn 7,absent,E
2209,turn 8,absent,E
2210,turn 1,present,B
2210,turn 2,present,B
2210,turn 3,absent,B
2210,turn 4,absent,B
2210,turn 5,present,B
2210,turn 6,present,B
2210,turn 7,absent,B
2210,turn 8,not_evidenced,B
2211,turn 1,absent,B
2211,turn 2,absent,B
2211,turn 3,absent,B
2212,turn 1,not_evidenced,A
